,word,index,frequency
3800,spreading,3800,-10.123097460472565
3801,rearview,3801,-10.123097460472565
3802,newspapers,3802,-10.123097460472565
3803,clothed,3803,-10.123097460472565
3804,whine,3804,-10.123097460472565
3805,linen,3805,-10.123097460472565
3806,seed,3806,-10.123097460472565
3807,presenting,3807,-10.123097460472565
3808,cockpit,3808,-10.123097460472565
3809,beam,3809,-10.123097460472565
3810,shearing,3810,-10.123097460472565
3811,defensive,3811,-10.123097460472565
3812,coaches,3812,-10.123097460472565
3813,mp3,3813,-10.123097460472565
3814,palace,3814,-10.123097460472565
3815,activity,3815,-10.123097460472565
3816,perfect,3816,-10.123097460472565
3817,product,3817,-10.123097460472565
3818,poured,3818,-10.123097460472565
3819,charter,3819,-10.123097460472565
3820,clocktower,3820,-10.123097460472565
3821,stylized,3821,-10.123097460472565
3822,strap,3822,-10.123097460472565
3823,plank,3823,-10.123097460472565
3824,trolly,3824,-10.123097460472565
3825,receive,3825,-10.123097460472565
3826,boulders,3826,-10.123097460472565
3827,grow,3827,-10.123097460472565
3828,barriers,3828,-10.123097460472565
3829,paddock,3829,-10.123097460472565
3830,canvas,3830,-10.123097460472565
3831,sweets,3831,-10.123097460472565
3832,frisby,3832,-10.123097460472565
3833,parasail,3833,-10.123097460472565
3834,flavors,3834,-10.123097460472565
3835,appetizers,3835,-10.123097460472565
3836,submarine,3836,-10.123097460472565
3837,burrito,3837,-10.123097460472565
3838,nokia,3838,-10.123097460472565
3839,ware,3839,-10.16083778845541
3840,flowering,3840,-10.16083778845541
3841,modified,3841,-10.16083778845541
3842,chatting,3842,-10.16083778845541
3843,utensil,3843,-10.16083778845541
3844,testing,3844,-10.16083778845541
3845,robes,3845,-10.16083778845541
3846,fairly,3846,-10.16083778845541
3847,overlook,3847,-10.16083778845541
3848,preforming,3848,-10.16083778845541
3849,frog,3849,-10.16083778845541
3850,nook,3850,-10.16083778845541
3851,grind,3851,-10.16083778845541
3852,community,3852,-10.16083778845541
3853,miscellaneous,3853,-10.16083778845541
3854,architectural,3854,-10.16083778845541
3855,styrofoam,3855,-10.16083778845541
3856,aprons,3856,-10.16083778845541
3857,ceilings,3857,-10.16083778845541
3858,coral,3858,-10.16083778845541
3859,pop,3859,-10.16083778845541
3860,glaze,3860,-10.16083778845541
3861,dolly,3861,-10.16083778845541
3862,carving,3862,-10.16083778845541
3863,wrought,3863,-10.16083778845541
3864,reception,3864,-10.16083778845541
3865,toss,3865,-10.16083778845541
3866,pane,3866,-10.16083778845541
3867,india,3867,-10.16083778845541
3868,laughs,3868,-10.16083778845541
3869,cheeseburger,3869,-10.16083778845541
3870,layers,3870,-10.16083778845541
3871,headlights,3871,-10.16083778845541
3872,my,3872,-10.16083778845541
3873,tosses,3873,-10.16083778845541
3874,blade,3874,-10.16083778845541
3875,wavy,3875,-10.16083778845541
3876,packaging,3876,-10.16083778845541
3877,nails,3877,-10.16083778845541
3878,instructor,3878,-10.16083778845541
3879,rowboat,3879,-10.16083778845541
3880,maintenance,3880,-10.16083778845541
3881,buds,3881,-10.16083778845541
3882,arrive,3882,-10.16083778845541
3883,wants,3883,-10.16083778845541
3884,seasoning,3884,-10.16083778845541
3885,workspace,3885,-10.16083778845541
3886,overturned,3886,-10.16083778845541
3887,coca-cola,3887,-10.16083778845541
3888,pokes,3888,-10.16083778845541
3889,region,3889,-10.16083778845541
3890,direct,3890,-10.16083778845541
3891,blades,3891,-10.16083778845541
3892,hash,3892,-10.16083778845541
3893,surroundings,3893,-10.16083778845541
3894,ca,3894,-10.16083778845541
3895,breaded,3895,-10.16083778845541
3896,sat,3896,-10.16083778845541
3897,crop,3897,-10.16083778845541
3898,dalmatian,3898,-10.16083778845541
3899,soars,3899,-10.16083778845541
3900,airliners,3900,-10.16083778845541
3901,),3901,-10.16083778845541
3902,oversized,3902,-10.16083778845541
3903,wedges,3903,-10.16083778845541
3904,captive,3904,-10.16083778845541
3905,movies,3905,-10.16083778845541
3906,triangle,3906,-10.16083778845541
3907,cd,3907,-10.16083778845541
3908,follow,3908,-10.16083778845541
3909,north,3909,-10.16083778845541
3910,san,3910,-10.16083778845541
3911,mouses,3911,-10.16083778845541
3912,sneaker,3912,-10.16083778845541
3913,operated,3913,-10.16083778845541
3914,samsung,3914,-10.16083778845541
3915,warns,3915,-10.16083778845541
3916,tusked,3916,-10.16083778845541
3917,nightstands,3917,-10.16083778845541
3918,meatballs,3918,-10.16083778845541
3919,panoramic,3919,-10.200058501608693
3920,pick-up,3920,-10.200058501608693
3921,toilette,3921,-10.200058501608693
3922,chihuahua,3922,-10.200058501608693
3923,combo,3923,-10.200058501608693
3924,renovation,3924,-10.200058501608693
3925,peer,3925,-10.200058501608693
3926,tricycle,3926,-10.200058501608693
3927,directs,3927,-10.200058501608693
3928,backseat,3928,-10.200058501608693
3929,tightly,3929,-10.200058501608693
3930,nuzzling,3930,-10.200058501608693
3931,boxed,3931,-10.200058501608693
3932,costumed,3932,-10.200058501608693
3933,probably,3933,-10.200058501608693
3934,melon,3934,-10.200058501608693
3935,learn,3935,-10.200058501608693
3936,fryer,3936,-10.200058501608693
3937,repairing,3937,-10.200058501608693
3938,offers,3938,-10.200058501608693
3939,forrest,3939,-10.200058501608693
3940,messing,3940,-10.200058501608693
3941,arranging,3941,-10.200058501608693
3942,gesture,3942,-10.200058501608693
3943,unoccupied,3943,-10.200058501608693
3944,feature,3944,-10.200058501608693
3945,moss,3945,-10.200058501608693
3946,friendly,3946,-10.200058501608693
3947,difficult,3947,-10.200058501608693
3948,woven,3948,-10.200058501608693
3949,plums,3949,-10.200058501608693
3950,parks,3950,-10.200058501608693
3951,omelet,3951,-10.200058501608693
3952,brownies,3952,-10.200058501608693
3953,discussion,3953,-10.200058501608693
3954,handmade,3954,-10.200058501608693
3955,virgin,3955,-10.200058501608693
3956,flour,3956,-10.200058501608693
3957,pepsi,3957,-10.200058501608693
3958,via,3958,-10.200058501608693
3959,able,3959,-10.200058501608693
3960,buried,3960,-10.200058501608693
3961,seal,3961,-10.200058501608693
3962,boarded,3962,-10.200058501608693
3963,propellor,3963,-10.200058501608693
3964,investigating,3964,-10.200058501608693
3965,controlling,3965,-10.200058501608693
3966,gothic,3966,-10.200058501608693
3967,handler,3967,-10.200058501608693
3968,marks,3968,-10.200058501608693
3969,centerpiece,3969,-10.200058501608693
3970,starts,3970,-10.200058501608693
3971,roped,3971,-10.200058501608693
3972,plat,3972,-10.200058501608693
3973,fours,3973,-10.200058501608693
3974,quarters,3974,-10.200058501608693
3975,navigating,3975,-10.200058501608693
3976,central,3976,-10.200058501608693
3977,rat,3977,-10.200058501608693
3978,pineapples,3978,-10.200058501608693
3979,collie,3979,-10.200058501608693
3980,trotting,3980,-10.200058501608693
3981,seaweed,3981,-10.200058501608693
3982,teens,3982,-10.200058501608693
3983,year,3983,-10.200058501608693
3984,amtrak,3984,-10.200058501608693
3985,chunks,3985,-10.200058501608693
3986,pitches,3986,-10.200058501608693
3987,mattresses,3987,-10.200058501608693
3988,scrambled,3988,-10.200058501608693
3989,misses,3989,-10.200058501608693
3990,flatbread,3990,-10.200058501608693
3991,parachutes,3991,-10.240880496128947
3992,profile,3992,-10.240880496128947
3993,microphones,3993,-10.240880496128947
3994,waking,3994,-10.240880496128947
3995,recently,3995,-10.240880496128947
3996,dingy,3996,-10.240880496128947
3997,skaters,3997,-10.240880496128947
3998,vent,3998,-10.240880496128947
3999,medieval,3999,-10.240880496128947
4000,husky,4000,-10.240880496128947
4001,abstract,4001,-10.240880496128947
4002,herds,4002,-10.240880496128947
4003,tattoos,4003,-10.240880496128947
4004,3d,4004,-10.240880496128947
4005,tone,4005,-10.240880496128947
4006,structures,4006,-10.240880496128947
4007,law,4007,-10.240880496128947
4008,patterns,4008,-10.240880496128947
4009,minutes,4009,-10.240880496128947
4010,expired,4010,-10.240880496128947
4011,inspects,4011,-10.240880496128947
4012,crash,4012,-10.240880496128947
4013,whose,4013,-10.240880496128947
4014,tells,4014,-10.240880496128947
4015,blur,4015,-10.240880496128947
4016,japan,4016,-10.240880496128947
4017,peels,4017,-10.240880496128947
4018,helmeted,4018,-10.240880496128947
4019,lunges,4019,-10.240880496128947
4020,mason,4020,-10.240880496128947
4021,pressing,4021,-10.240880496128947
4022,coupe,4022,-10.240880496128947
4023,tongs,4023,-10.240880496128947
4024,lasagna,4024,-10.240880496128947
4025,outhouse,4025,-10.240880496128947
4026,safe,4026,-10.240880496128947
4027,badminton,4027,-10.240880496128947
4028,messages,4028,-10.240880496128947
4029,mane,4029,-10.240880496128947
4030,normal,4030,-10.240880496128947
4031,velvet,4031,-10.240880496128947
4032,expanse,4032,-10.240880496128947
4033,ipad,4033,-10.240880496128947
4034,yacht,4034,-10.240880496128947
4035,flanked,4035,-10.240880496128947
4036,pinned,4036,-10.240880496128947
4037,push,4037,-10.240880496128947
4038,perspective,4038,-10.240880496128947
4039,social,4039,-10.240880496128947
4040,sunflower,4040,-10.240880496128947
4041,casually,4041,-10.240880496128947
4042,sailor,4042,-10.240880496128947
4043,hear,4043,-10.240880496128947
4044,function,4044,-10.240880496128947
4045,lip,4045,-10.240880496128947
4046,ordering,4046,-10.240880496128947
4047,overalls,4047,-10.240880496128947
4048,oatmeal,4048,-10.240880496128947
4049,squat,4049,-10.240880496128947
4050,(,4050,-10.240880496128947
4051,cave,4051,-10.240880496128947
4052,pub,4052,-10.240880496128947
4053,france,4053,-10.240880496128947
4054,missed,4054,-10.240880496128947
4055,varying,4055,-10.240880496128947
4056,sheeps,4056,-10.240880496128947
4057,fireworks,4057,-10.240880496128947
4058,sprawled,4058,-10.240880496128947
4059,trailers,4059,-10.240880496128947
4060,$,4060,-10.240880496128947
4061,orchard,4061,-10.240880496128947
4062,monk,4062,-10.240880496128947
4063,pins,4063,-10.240880496128947
4064,guards,4064,-10.240880496128947
4065,shears,4065,-10.240880496128947
4066,acting,4066,-10.240880496128947
4067,festive,4067,-10.240880496128947
4068,headband,4068,-10.240880496128947
4069,came,4069,-10.240880496128947
4070,twigs,4070,-10.240880496128947
4071,twig,4071,-10.240880496128947
4072,marshmallows,4072,-10.240880496128947
4073,swiss,4073,-10.240880496128947
4074,barbeque,4074,-10.240880496128947
4075,breaks,4075,-10.240880496128947
4076,peanuts,4076,-10.240880496128947
4077,award,4077,-10.240880496128947
4078,flamingos,4078,-10.240880496128947
4079,brownie,4079,-10.240880496128947
4080,livingroom,4080,-10.240880496128947
4081,half-pipe,4081,-10.240880496128947
4082,indicate,4082,-10.283440110547744
4083,labels,4083,-10.283440110547744
4084,cushions,4084,-10.283440110547744
4085,terrier,4085,-10.283440110547744
4086,taste,4086,-10.283440110547744
4087,hilltop,4087,-10.283440110547744
4088,flames,4088,-10.283440110547744
4089,stoves,4089,-10.283440110547744
4090,bundt,4090,-10.283440110547744
4091,tossed,4091,-10.283440110547744
4092,6,4092,-10.283440110547744
4093,mark,4093,-10.283440110547744
4094,womans,4094,-10.283440110547744
4095,rounded,4095,-10.283440110547744
4096,graphic,4096,-10.283440110547744
4097,asia,4097,-10.283440110547744
4098,legos,4098,-10.283440110547744
4099,dated,4099,-10.283440110547744
4100,burgundy,4100,-10.283440110547744
4101,manual,4101,-10.283440110547744
4102,fisheye,4102,-10.283440110547744
4103,boating,4103,-10.283440110547744
4104,backside,4104,-10.283440110547744
4105,constructed,4105,-10.283440110547744
4106,butcher,4106,-10.283440110547744
4107,aquarium,4107,-10.283440110547744
4108,given,4108,-10.283440110547744
4109,side-by-side,4109,-10.283440110547744
4110,cottage,4110,-10.283440110547744
4111,handheld,4111,-10.283440110547744
4112,icebox,4112,-10.283440110547744
4113,spilled,4113,-10.283440110547744
4114,panting,4114,-10.283440110547744
4115,fixes,4115,-10.283440110547744
4116,lightly,4116,-10.283440110547744
4117,find,4117,-10.283440110547744
4118,flood,4118,-10.283440110547744
4119,browsing,4119,-10.283440110547744
4120,eyeglasses,4120,-10.283440110547744
4121,jesus,4121,-10.283440110547744
4122,peoples,4122,-10.283440110547744
4123,dives,4123,-10.283440110547744
4124,hour,4124,-10.283440110547744
4125,always,4125,-10.283440110547744
4126,intense,4126,-10.283440110547744
4127,celebrates,4127,-10.283440110547744
4128,memorial,4128,-10.283440110547744
4129,davidson,4129,-10.283440110547744
4130,sunrise,4130,-10.283440110547744
4131,wraps,4131,-10.283440110547744
4132,unknown,4132,-10.283440110547744
4133,web,4133,-10.283440110547744
4134,broth,4134,-10.283440110547744
4135,upwards,4135,-10.283440110547744
4136,nibbling,4136,-10.283440110547744
4137,ostriches,4137,-10.283440110547744
4138,pointy,4138,-10.283440110547744
4139,ditch,4139,-10.283440110547744
4140,boiled,4140,-10.283440110547744
4141,styles,4141,-10.283440110547744
4142,canned,4142,-10.283440110547744
4143,bundles,4143,-10.283440110547744
4144,wrong,4144,-10.283440110547744
4145,leafs,4145,-10.283440110547744
4146,circles,4146,-10.283440110547744
4147,bitten,4147,-10.283440110547744
4148,searching,4148,-10.283440110547744
4149,popular,4149,-10.283440110547744
4150,bushels,4150,-10.283440110547744
4151,prairie,4151,-10.283440110547744
4152,frowning,4152,-10.283440110547744
4153,windmill,4153,-10.283440110547744
4154,sodas,4154,-10.283440110547744
4155,pelicans,4155,-10.283440110547744
4156,spreads,4156,-10.283440110547744
4157,loose,4157,-10.283440110547744
4158,cob,4158,-10.283440110547744
4159,parasols,4159,-10.283440110547744
4160,diet,4160,-10.283440110547744
4161,doily,4161,-10.283440110547744
4162,bases,4162,-10.283440110547744
4163,forehand,4163,-10.283440110547744
4164,meatball,4164,-10.283440110547744
4165,age,4165,-10.327891873118578
4166,hugs,4166,-10.327891873118578
4167,claw,4167,-10.327891873118578
4168,racers,4168,-10.327891873118578
4169,thre,4169,-10.327891873118578
4170,steal,4170,-10.327891873118578
4171,speckled,4171,-10.327891873118578
4172,jewelry,4172,-10.327891873118578
4173,luxurious,4173,-10.327891873118578
4174,cleaner,4174,-10.327891873118578
4175,edges,4175,-10.327891873118578
4176,vibrant,4176,-10.327891873118578
4177,revealing,4177,-10.327891873118578
4178,maple,4178,-10.327891873118578
4179,angel,4179,-10.327891873118578
4180,fixed,4180,-10.327891873118578
4181,concept,4181,-10.327891873118578
4182,galley,4182,-10.327891873118578
4183,youths,4183,-10.327891873118578
4184,convertible,4184,-10.327891873118578
4185,matches,4185,-10.327891873118578
4186,bake,4186,-10.327891873118578
4187,protruding,4187,-10.327891873118578
4188,sigh,4188,-10.327891873118578
4189,await,4189,-10.327891873118578
4190,sampling,4190,-10.327891873118578
4191,onward,4191,-10.327891873118578
4192,tell,4192,-10.327891873118578
4193,checked,4193,-10.327891873118578
4194,swiftly,4194,-10.327891873118578
4195,ordered,4195,-10.327891873118578
4196,warmly,4196,-10.327891873118578
4197,pancake,4197,-10.327891873118578
4198,stately,4198,-10.327891873118578
4199,entire,4199,-10.327891873118578
4200,crazy,4200,-10.327891873118578
4201,loads,4201,-10.327891873118578
4202,silhouetted,4202,-10.327891873118578
4203,ton,4203,-10.327891873118578
4204,moved,4204,-10.327891873118578
4205,height,4205,-10.327891873118578
4206,crumbs,4206,-10.327891873118578
4207,bomber,4207,-10.327891873118578
4208,current,4208,-10.327891873118578
4209,international,4209,-10.327891873118578
4210,gestures,4210,-10.327891873118578
4211,inner,4211,-10.327891873118578
4212,purses,4212,-10.327891873118578
4213,twenty,4213,-10.327891873118578
4214,atv,4214,-10.327891873118578
4215,dollar,4215,-10.327891873118578
4216,penny,4216,-10.327891873118578
4217,turkeys,4217,-10.327891873118578
4218,cds,4218,-10.327891873118578
4219,discarded,4219,-10.327891873118578
4220,salads,4220,-10.327891873118578
4221,gifts,4221,-10.327891873118578
4222,rooster,4222,-10.327891873118578
4223,lifeguard,4223,-10.327891873118578
4224,denim,4224,-10.327891873118578
4225,banks,4225,-10.327891873118578
4226,launch,4226,-10.327891873118578
4227,wildflowers,4227,-10.327891873118578
4228,misty,4228,-10.327891873118578
4229,packs,4229,-10.327891873118578
4230,socializing,4230,-10.327891873118578
4231,dangerous,4231,-10.327891873118578
4232,locations,4232,-10.327891873118578
4233,reigns,4233,-10.327891873118578
4234,blown,4234,-10.327891873118578
4235,stroll,4235,-10.327891873118578
4236,majestic,4236,-10.327891873118578
4237,leafless,4237,-10.327891873118578
4238,wades,4238,-10.327891873118578
4239,bushy,4239,-10.327891873118578
4240,receiving,4240,-10.327891873118578
4241,crochet,4241,-10.327891873118578
4242,petted,4242,-10.327891873118578
4243,donkeys,4243,-10.327891873118578
4244,theatre,4244,-10.327891873118578
4245,moose,4245,-10.327891873118578
4246,feild,4246,-10.327891873118578
4247,coal,4247,-10.327891873118578
4248,bone,4248,-10.327891873118578
4249,foamy,4249,-10.327891873118578
4250,cheek,4250,-10.327891873118578
4251,elaborately,4251,-10.327891873118578
4252,pudding,4252,-10.327891873118578
4253,aiming,4253,-10.327891873118578
4254,blenders,4254,-10.327891873118578
4255,slalom,4255,-10.327891873118578
4256,bento,4256,-10.327891873118578
4257,mantel,4257,-10.327891873118578
4258,paying,4258,-10.37441188875347
4259,hours,4259,-10.37441188875347
4260,win,4260,-10.37441188875347
4261,adorn,4261,-10.37441188875347
4262,ornately,4262,-10.37441188875347
4263,amenities,4263,-10.37441188875347
4264,remodeling,4264,-10.37441188875347
4265,recipe,4265,-10.37441188875347
4266,homeless,4266,-10.37441188875347
4267,handlebars,4267,-10.37441188875347
4268,distorted,4268,-10.37441188875347
4269,chalkboard,4269,-10.37441188875347
4270,europe,4270,-10.37441188875347
4271,overview,4271,-10.37441188875347
4272,program,4272,-10.37441188875347
4273,nut,4273,-10.37441188875347
4274,bubbles,4274,-10.37441188875347
4275,converse,4275,-10.37441188875347
4276,automobiles,4276,-10.37441188875347
4277,details,4277,-10.37441188875347
4278,abundance,4278,-10.37441188875347
4279,baker,4279,-10.37441188875347
4280,divider,4280,-10.37441188875347
4281,staff,4281,-10.37441188875347
4282,mature,4282,-10.37441188875347
4283,tights,4283,-10.37441188875347
4284,hurdle,4284,-10.37441188875347
4285,grate,4285,-10.37441188875347
4286,photography,4286,-10.37441188875347
4287,couples,4287,-10.37441188875347
4288,razor,4288,-10.37441188875347
4289,basement,4289,-10.37441188875347
4290,years,4290,-10.37441188875347
4291,alcoholic,4291,-10.37441188875347
4292,shutters,4292,-10.37441188875347
4293,crowding,4293,-10.37441188875347
4294,less,4294,-10.37441188875347
4295,whip,4295,-10.37441188875347
4296,numbered,4296,-10.37441188875347
4297,performance,4297,-10.37441188875347
4298,commuters,4298,-10.37441188875347
4299,slop,4299,-10.37441188875347
4300,jerseys,4300,-10.37441188875347
4301,clause,4301,-10.37441188875347
4302,completing,4302,-10.37441188875347
4303,handrail,4303,-10.37441188875347
4304,sheering,4304,-10.37441188875347
4305,exercise,4305,-10.37441188875347
4306,patches,4306,-10.37441188875347
4307,cuisine,4307,-10.37441188875347
4308,participating,4308,-10.37441188875347
4309,fighters,4309,-10.37441188875347
4310,lazy,4310,-10.37441188875347
4311,sprays,4311,-10.37441188875347
4312,celebrate,4312,-10.37441188875347
4313,boulder,4313,-10.37441188875347
4314,century,4314,-10.37441188875347
4315,lace,4315,-10.37441188875347
4316,hey,4316,-10.37441188875347
4317,purchase,4317,-10.37441188875347
4318,patient,4318,-10.37441188875347
4319,obstacles,4319,-10.37441188875347
4320,crashed,4320,-10.37441188875347
4321,southwest,4321,-10.37441188875347
4322,welcome,4322,-10.37441188875347
4323,transported,4323,-10.37441188875347
4324,cranes,4324,-10.37441188875347
4325,angels,4325,-10.37441188875347
4326,leaking,4326,-10.37441188875347
4327,rooftop,4327,-10.37441188875347
4328,visiting,4328,-10.37441188875347
4329,tree-lined,4329,-10.37441188875347
4330,ford,4330,-10.37441188875347
4331,guides,4331,-10.37441188875347
4332,pear,4332,-10.37441188875347
4333,ruler,4333,-10.37441188875347
4334,capitol,4334,-10.37441188875347
4335,burned,4335,-10.37441188875347
4336,guns,4336,-10.37441188875347
4337,billowing,4337,-10.37441188875347
4338,batteries,4338,-10.37441188875347
4339,attraction,4339,-10.37441188875347
4340,vine,4340,-10.37441188875347
4341,wrestling,4341,-10.37441188875347
4342,arid,4342,-10.37441188875347
4343,victory,4343,-10.37441188875347
4344,clip,4344,-10.37441188875347
4345,pecking,4345,-10.37441188875347
4346,intensely,4346,-10.37441188875347
4347,clutching,4347,-10.37441188875347
4348,blueberry,4348,-10.37441188875347
4349,campus,4349,-10.423202052922901
4350,toliet,4350,-10.423202052922901
4351,pause,4351,-10.423202052922901
4352,tanks,4352,-10.423202052922901
4353,cobble,4353,-10.423202052922901
4354,placemat,4354,-10.423202052922901
4355,kitchenette,4355,-10.423202052922901
4356,businessmen,4356,-10.423202052922901
4357,floored,4357,-10.423202052922901
4358,looked,4358,-10.423202052922901
4359,africa,4359,-10.423202052922901
4360,walker,4360,-10.423202052922901
4361,needles,4361,-10.423202052922901
4362,employee,4362,-10.423202052922901
4363,auto,4363,-10.423202052922901
4364,seemingly,4364,-10.423202052922901
4365,workshop,4365,-10.423202052922901
4366,crow,4366,-10.423202052922901
4367,cel,4367,-10.423202052922901
4368,drum,4368,-10.423202052922901
4369,steaming,4369,-10.423202052922901
4370,better,4370,-10.423202052922901
4371,perfectly,4371,-10.423202052922901
4372,filming,4372,-10.423202052922901
4373,petals,4373,-10.423202052922901
4374,eatery,4374,-10.423202052922901
4375,flipped,4375,-10.423202052922901
4376,bearing,4376,-10.423202052922901
4377,mats,4377,-10.423202052922901
4378,planted,4378,-10.423202052922901
4379,streaming,4379,-10.423202052922901
4380,plunger,4380,-10.423202052922901
4381,poodle,4381,-10.423202052922901
4382,hero,4382,-10.423202052922901
4383,think,4383,-10.423202052922901
4384,sings,4384,-10.423202052922901
4385,rode,4385,-10.423202052922901
4386,surrounds,4386,-10.423202052922901
4387,lids,4387,-10.423202052922901
4388,childs,4388,-10.423202052922901
4389,sticky,4389,-10.423202052922901
4390,booze,4390,-10.423202052922901
4391,why,4391,-10.423202052922901
4392,kiteboard,4392,-10.423202052922901
4393,rared,4393,-10.423202052922901
4394,amazing,4394,-10.423202052922901
4395,embedded,4395,-10.423202052922901
4396,victorian,4396,-10.423202052922901
4397,attendant,4397,-10.423202052922901
4398,nurse,4398,-10.423202052922901
4399,boston,4399,-10.423202052922901
4400,south,4400,-10.423202052922901
4401,source,4401,-10.423202052922901
4402,lets,4402,-10.423202052922901
4403,overflowing,4403,-10.423202052922901
4404,attacking,4404,-10.423202052922901
4405,keeps,4405,-10.423202052922901
4406,sure,4406,-10.423202052922901
4407,rains,4407,-10.423202052922901
4408,offering,4408,-10.423202052922901
4409,jack,4409,-10.423202052922901
4410,juggling,4410,-10.423202052922901
4411,stereo,4411,-10.423202052922901
4412,scrub,4412,-10.423202052922901
4413,tons,4413,-10.423202052922901
4414,blank,4414,-10.423202052922901
4415,certain,4415,-10.423202052922901
4416,serviced,4416,-10.423202052922901
4417,skeleton,4417,-10.423202052922901
4418,license,4418,-10.423202052922901
4419,hawaiian,4419,-10.423202052922901
4420,winning,4420,-10.423202052922901
4421,resemble,4421,-10.423202052922901
4422,butt,4422,-10.423202052922901
4423,peaceful,4423,-10.423202052922901
4424,woolly,4424,-10.423202052922901
4425,barricade,4425,-10.423202052922901
4426,starring,4426,-10.423202052922901
4427,protesters,4427,-10.423202052922901
4428,8,4428,-10.423202052922901
4429,seaside,4429,-10.423202052922901
4430,greet,4430,-10.423202052922901
4431,exterior,4431,-10.423202052922901
4432,discs,4432,-10.423202052922901
4433,symbols,4433,-10.423202052922901
4434,soil,4434,-10.423202052922901
4435,teh,4435,-10.423202052922901
4436,sipping,4436,-10.423202052922901
4437,dumpster,4437,-10.423202052922901
4438,prominent,4438,-10.423202052922901
4439,munching,4439,-10.423202052922901
4440,curbside,4440,-10.423202052922901
4441,hedges,4441,-10.423202052922901
4442,birdhouse,4442,-10.423202052922901
4443,laps,4443,-10.423202052922901
4444,beaks,4444,-10.423202052922901
4445,rapids,4445,-10.423202052922901
4446,shakes,4446,-10.423202052922901
4447,platforms,4447,-10.423202052922901
4448,press,4448,-10.423202052922901
4449,launching,4449,-10.423202052922901
4450,kayaks,4450,-10.423202052922901
4451,waterskiing,4451,-10.423202052922901
4452,croissants,4452,-10.423202052922901
4453,raisins,4453,-10.423202052922901
4454,quiche,4454,-10.423202052922901
4455,parmesan,4455,-10.423202052922901
4456,demonstrating,4456,-10.474495347310452
4457,act,4457,-10.474495347310452
4458,stationed,4458,-10.474495347310452
4459,copper,4459,-10.474495347310452
4460,ages,4460,-10.474495347310452
4461,jacuzzi,4461,-10.474495347310452
4462,pockets,4462,-10.474495347310452
4463,pumps,4463,-10.474495347310452
4464,contain,4464,-10.474495347310452
4465,sloped,4465,-10.474495347310452
4466,cider,4466,-10.474495347310452
4467,facial,4467,-10.474495347310452
4468,magnetic,4468,-10.474495347310452
4469,knot,4469,-10.474495347310452
4470,aqua,4470,-10.474495347310452
4471,faucets,4471,-10.474495347310452
4472,photoshopped,4472,-10.474495347310452
4473,cuddles,4473,-10.474495347310452
4474,stovetop,4474,-10.474495347310452
4475,attachment,4475,-10.474495347310452
4476,chick,4476,-10.474495347310452
4477,disgusting,4477,-10.474495347310452
4478,antiques,4478,-10.474495347310452
4479,chase,4479,-10.474495347310452
4480,beams,4480,-10.474495347310452
4481,fuel,4481,-10.474495347310452
4482,lazily,4482,-10.474495347310452
4483,combined,4483,-10.474495347310452
4484,toddlers,4484,-10.474495347310452
4485,dash,4485,-10.474495347310452
4486,infront,4486,-10.474495347310452
4487,common,4487,-10.474495347310452
4488,non,4488,-10.474495347310452
4489,paints,4489,-10.474495347310452
4490,hairdryer,4490,-10.474495347310452
4491,sweeping,4491,-10.474495347310452
4492,america,4492,-10.474495347310452
4493,ago,4493,-10.474495347310452
4494,ink,4494,-10.474495347310452
4495,partition,4495,-10.474495347310452
4496,hoses,4496,-10.474495347310452
4497,lobster,4497,-10.474495347310452
4498,restaurants,4498,-10.474495347310452
4499,university,4499,-10.474495347310452
4500,apparently,4500,-10.474495347310452
4501,creating,4501,-10.474495347310452
4502,cabs,4502,-10.474495347310452
4503,study,4503,-10.474495347310452
4504,punch,4504,-10.474495347310452
4505,inspect,4505,-10.474495347310452
4506,potty,4506,-10.474495347310452
4507,vw,4507,-10.474495347310452
4508,likes,4508,-10.474495347310452
4509,bored,4509,-10.474495347310452
4510,adding,4510,-10.474495347310452
4511,knobs,4511,-10.474495347310452
4512,filing,4512,-10.474495347310452
4513,tips,4513,-10.474495347310452
4514,assembled,4514,-10.474495347310452
4515,wares,4515,-10.474495347310452
4516,teacher,4516,-10.474495347310452
4517,naps,4517,-10.474495347310452
4518,projection,4518,-10.474495347310452
4519,possible,4519,-10.474495347310452
4520,yak,4520,-10.474495347310452
4521,plethora,4521,-10.474495347310452
4522,juicer,4522,-10.474495347310452
4523,mens,4523,-10.474495347310452
4524,heron,4524,-10.474495347310452
4525,collared,4525,-10.474495347310452
4526,multitude,4526,-10.474495347310452
4527,concentrating,4527,-10.474495347310452
4528,holing,4528,-10.474495347310452
4529,ornamental,4529,-10.474495347310452
4530,burgers,4530,-10.474495347310452
4531,mount,4531,-10.474495347310452
4532,upstairs,4532,-10.474495347310452
4533,jean,4533,-10.474495347310452
4534,saucers,4534,-10.474495347310452
4535,beagle,4535,-10.474495347310452
4536,clydesdale,4536,-10.474495347310452
4537,express,4537,-10.474495347310452
4538,parsley,4538,-10.474495347310452
4539,guitars,4539,-10.474495347310452
4540,restored,4540,-10.474495347310452
4541,sprayed,4541,-10.474495347310452
4542,evil,4542,-10.474495347310452
4543,granola,4543,-10.474495347310452
4544,chocolates,4544,-10.474495347310452
4545,gears,4545,-10.474495347310452
4546,broke,4546,-10.474495347310452
4547,plans,4547,-10.474495347310452
4548,desolate,4548,-10.474495347310452
